State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497255,"AMERICARE IN HOME NURSING, HOME RECOVERY",6225 BRANDON AVENUE SUITE 440,SPRINGFIELD,22150,7039122080,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,04/09/1981,4.5,-,249,251,99.2,-,113,162,69.8,-,193,198,93.4,-,194,198,94.9,-,191,198,95.1,-,162,167,95.3,-,182,185,93.5,-,0,201,0.0,-,246,251,98.0,-,2,251,0.8,-,162,198,81.82,-,24,38,63.16,-,121,162,74.69,-,220,257,85.60,84.45,80.04,87.98,Better Than National Rate,-,4,91,4.40,4.05,2.84,5.88,Same As National Rate,-,9,148,6.08,8.70,5.19,14.38,Same As National Rate,-,0.97,-,310
VA,497256,SENTARA HOME CARE SERVICES,"871 MARTIN LUTHER KING JR WAY, STE 201",HARRISONBURG,22801,5404334429,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/08/1981,2.5,-,"1,774","1,885",94.1,-,574,"1,088",52.8,-,"1,232","1,463",78.9,-,"1,263","1,463",81.3,-,"1,280","1,463",83.3,-,"1,329","1,453",86.5,-,"1,241","1,462",77.9,-,2,"1,506",0.1,-,"1,838","1,885",97.5,-,12,"1,875",0.6,-,"1,018","1,462",69.63,-,92,101,91.09,-,"1,364","1,405",97.08,-,"1,552","1,874",82.82,91.01,89.70,93.08,Better Than National Rate,-,82,"1,341",6.11,4.75,4.03,5.66,Worse Than National Rate,-,88,918,9.59,7.95,6.65,9.37,Better Than National Rate,-,0.96,-,"2,119"
VA,497258,CARILION HOME CARE SERVICES - ROANOKE,1615 FRANKLIN ROAD,ROANOKE,24016,5406339314,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,10/23/1981,3.5,-,"4,247","4,370",97.2,-,"1,844","2,570",71.8,-,"2,868","3,287",84.0,-,"2,983","3,268",86.9,-,"2,937","3,301",87.3,-,"2,516","2,792",90.8,-,"2,850","3,244",82.0,-,11,"3,389",0.5,-,"4,342","4,371",99.3,-,34,"4,371",0.8,-,"2,588","3,311",78.16,-,186,187,99.47,-,"3,183","3,202",99.41,-,"2,157","2,500",86.28,88.85,87.64,90.10,Better Than National Rate,-,53,"1,181",4.49,4.60,3.72,5.85,Same As National Rate,-,65,"1,073",6.06,7.50,6.17,9.20,Better Than National Rate,-,0.91,-,"3,200"
VA,497259,HEAVEN SENT BY HOME TOWN HEALTH CARE,12900 JEFFERSON DAVIS HIGHWAY,CHESTER,23831,8045263600,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/11/1981,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,107,128,83.59,87.72,81.96,93.72,Better Than National Rate,-,6,128,4.69,4.04,3.00,5.60,Same As National Rate,-,-,17,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1.05,-,171
VA,497260,CARILION HOME CARE SERVICES,701 RANDOLPH STREET SUITE 110,RADFORD,24141,5406339330,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,01/13/1982,3,-,"1,537","1,620",94.9,-,607,970,62.6,-,"1,036","1,154",85.1,-,"1,069","1,146",88.6,-,"1,067","1,154",88.5,-,999,"1,087",88.7,-,"1,033","1,145",82.9,-,1,"1,191",0.1,-,"1,617","1,620",99.8,-,13,"1,620",0.8,-,865,"1,153",75.02,-,49,49,100.00,-,"1,141","1,142",99.91,-,918,"1,130",81.24,87.64,85.36,90.01,Better Than National Rate,-,39,655,5.95,4.69,3.77,5.85,Same As National Rate,-,56,527,10.63,9.01,7.32,11.27,Same As National Rate,-,0.99,-,"1,615"
VA,497263,EDMARC HOSPICE FOR CHILDREN,516 LONDON STREET,PORTSMOUTH,23704,7579679251,PROPRIETARY,Yes,No,No,No,Yes,No,06/11/1982,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497264,INTERIM HEALTHCARE,516 S INDEPENDENCE BLVD  SUITE 106,VIRGINIA BEACH,23452,7574661401,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/05/1982,4,-,"1,206","1,206",100.0,-,582,717,81.2,-,983,"1,048",89.4,-,"1,000","1,049",92.2,-,984,"1,050",88.2,-,462,511,90.8,-,974,"1,048",86.2,-,3,"1,070",0.4,-,"1,202","1,206",99.7,-,3,"1,204",0.2,-,886,"1,048",84.54,-,73,75,97.33,-,966,995,97.09,-,967,"1,140",84.82,83.28,81.17,85.07,Better Than National Rate,-,7,249,2.81,3.75,2.66,4.82,Same As National Rate,-,28,643,4.35,6.89,5.09,9.21,Better Than National Rate,-,0.84,-,"1,340"
VA,497268,SENTARA HOMECARE SERVICES,535 INDEPENDENCE PARKWAY SUITE 200,CHESAPEAKE,23320,7575533000,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,07/01/1982,2.5,-,"1,840","3,206",57.4,-,"1,141","1,992",57.3,-,"1,924","2,279",80.8,-,"1,912","2,272",81.8,-,"1,970","2,280",84.4,-,"1,660","1,955",85.0,-,"1,910","2,261",78.6,-,7,"2,337",0.4,-,"3,096","3,222",96.1,-,29,"3,213",0.9,-,"1,649","2,280",72.32,-,218,234,93.16,-,"2,039","2,103",96.96,-,"1,941","2,445",79.39,87.65,85.84,89.35,Better Than National Rate,-,140,"1,958",7.15,5.57,4.86,6.53,Worse Than National Rate,-,80,"1,176",6.80,5.86,4.79,7.24,Better Than National Rate,-,0.89,-,"2,937"
VA,497271,CENTERWELL HOME HEALTH (VA BEACH),"5544 GREENWICH ROAD, SUITE 300",VIRGINIA BEACH,23462,7574992303,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,10/21/1982,4,-,"1,983","1,985",99.9,-,"1,035","1,247",83.0,-,"1,341","1,474",90.3,-,"1,346","1,473",92.4,-,"1,353","1,475",89.9,-,"1,132","1,256",91.7,-,"1,272","1,469",85.2,-,5,"1,520",0.1,-,"1,804","1,985",90.9,-,8,"1,983",0.4,-,"1,024","1,472",69.57,-,290,307,94.46,-,"1,159","1,213",95.55,-,931,"1,180",78.90,86.26,83.77,88.63,Better Than National Rate,-,15,542,2.77,3.35,2.52,4.51,Same As National Rate,-,44,533,8.26,7.46,6.09,9.12,Better Than National Rate,-,0.86,-,"1,766"
VA,497272,MARY WASHINGTON HOME HEALTH AGENCY,2300 FALL HILL AVENUE - SUITE 401,FREDERICKSBURG,22401,5407411667,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,11/01/1982,3.5,-,"1,520","1,547",98.3,-,555,882,62.9,-,993,"1,112",88.6,-,988,"1,084",89.9,-,975,"1,104",88.9,-,704,822,89.3,-,899,"1,075",81.4,-,3,"1,163",0.3,-,"1,460","1,547",94.4,-,20,"1,534",1.3,-,933,"1,132",82.42,-,58,70,82.86,-,"1,049","1,093",95.97,-,914,"1,091",83.78,85.51,83.91,87.47,Better Than National Rate,-,64,696,9.20,6.72,5.70,8.14,Worse Than National Rate,-,33,510,6.47,7.84,5.77,10.23,Same As National Rate,-,0.97,-,"1,421"
VA,497275,AMEDISYS HOME HEALTH CARE,"5221 VALLEY PARK DRIVE, SUITE 1A",ROANOKE,24019,5402655980,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/01/1983,4,-,"3,645","3,661",99.6,-,"1,394","2,351",59.3,-,"2,518","2,663",90.6,-,"2,536","2,657",93.0,-,"2,544","2,665",91.2,-,"2,358","2,454",93.6,-,"2,506","2,631",89.9,-,4,"2,740",0.2,-,"3,367","3,661",92.0,-,34,"3,598",0.9,-,"2,017","2,648",76.17,-,93,117,79.49,-,"2,006","2,623",76.48,-,"2,677","3,501",76.46,83.92,82.24,85.38,Better Than National Rate,-,66,"2,277",2.90,3.23,2.71,3.99,Same As National Rate,-,190,"1,705",11.14,10.08,8.84,11.57,Same As National Rate,-,0.95,-,"5,536"
VA,497278,CENTRA HOME HEALTH,2010 ATHERHOLT ROAD,LYNCHBURG,24501,4342004111,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,09/29/1983,4,-,"2,570","2,609",98.5,-,"1,318","1,670",78.9,-,"1,910","2,068",88.8,-,"1,956","2,068",91.4,-,"1,971","2,068",90.9,-,"1,878","1,972",94.7,-,"1,907","2,057",88.3,-,8,"2,125",0.3,-,"2,606","2,610",99.8,-,18,"2,607",0.7,-,"1,640","2,062",79.53,-,52,52,100.00,-,"2,071","2,073",99.90,-,"1,742","2,183",79.80,88.49,87.16,90.00,Better Than National Rate,-,105,"2,034",5.16,4.82,4.03,5.80,Worse Than National Rate,-,69,"1,017",6.78,6.30,5.04,8.24,Better Than National Rate,-,0.99,-,"2,926"
VA,497279,COMFORT CARE HOME HEALTH AND HOSPICE,1301 EXECUTIVE BLVD. SUITE 200,CHESAPEAKE,23320,7573126460,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/16/1983,2,-,677,"1,094",61.9,-,396,632,62.7,-,557,764,71.2,-,611,756,81.5,-,582,766,74.1,-,524,675,75.5,-,525,744,67.1,-,4,803,0.4,-,"1,010","1,118",90.3,-,7,948,0.7,-,471,776,60.70,-,26,39,66.67,-,659,764,86.26,-,721,997,72.32,80.43,77.37,82.96,Better Than National Rate,-,46,959,4.80,4.35,3.46,5.23,Same As National Rate,-,36,450,8.00,6.67,4.82,8.58,Better Than National Rate,-,0.82,-,"1,104"
VA,497285,"AUGUSTA HOME CARE,",64 SPORTS MEDICINE DRIVE,FISHERSVILLE,22939,5409325162,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,03/13/1984,3,-,"1,456","1,495",97.4,-,700,905,77.3,-,974,"1,111",84.1,-,990,"1,107",86.2,-,971,"1,115",85.2,-,735,898,82.1,-,953,"1,095",82.3,-,2,"1,154",0.3,-,"1,465","1,495",98.0,-,24,"1,479",1.6,-,897,"1,112",80.67,-,67,70,95.71,-,"1,071","1,084",98.80,-,938,"1,195",78.49,84.66,82.34,87.15,Better Than National Rate,-,34,860,3.95,4.18,3.28,5.46,Same As National Rate,-,62,579,10.71,10.14,8.40,12.36,Same As National Rate,-,0.98,-,"1,550"
VA,497287,SENTARA HOME CARE SERVICES (HALIFAX),2200 WILBORN AVENUE,SOUTH BOSTON,24592,4345173339,NON-PROFIT,Yes,Yes,Yes,Yes,No,Yes,05/02/1984,2.5,-,446,488,91.4,-,173,296,58.4,-,328,379,83.4,-,339,379,87.5,-,330,379,84.5,-,249,308,80.6,-,310,372,78.4,-,1,382,0.2,-,484,488,99.2,-,4,483,0.8,-,277,378,73.28,-,36,37,97.30,-,343,345,99.42,-,231,282,81.91,91.29,87.74,95.25,Better Than National Rate,-,6,183,3.28,3.52,2.63,4.82,Same As National Rate,-,16,136,11.76,9.69,6.70,13.24,Same As National Rate,-,0.99,-,363
VA,497288,ADORATION HOME HEALTH,"165 PLAZA ROAD, SUITE 20",WISE,24293,2766796269,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,04/12/1984,4,-,"1,004","1,021",98.3,-,457,682,67.0,-,605,628,95.2,-,601,628,94.0,-,602,628,96.3,-,589,625,90.8,-,598,626,91.8,-,1,665,0.0,-,"1,007","1,021",98.6,-,11,"1,020",1.1,-,423,625,67.68,-,73,78,93.59,-,566,587,96.42,-,342,483,70.81,76.88,71.22,80.63,Same As National Rate,-,10,363,2.75,3.38,2.43,4.46,Same As National Rate,-,29,224,12.95,10.63,7.59,13.78,Same As National Rate,-,1.00,-,884
VA,497289,SOUTHERN VIRGINIA REGIONAL HOME HEALTH,6 DOCTORS DRIVE,EMPORIA,23847,4343483459,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,06/22/1984,4,-,968,970,99.8,-,474,688,68.9,-,578,606,92.5,-,576,606,92.7,-,592,606,93.9,-,614,655,90.0,-,574,602,92.1,-,1,712,0.1,-,830,970,85.6,-,6,962,0.6,-,375,583,64.32,-,52,102,50.98,-,507,610,83.11,-,392,526,74.52,81.73,77.65,85.99,Better Than National Rate,-,8,337,2.37,3.32,2.50,4.52,Same As National Rate,-,33,274,12.04,10.07,7.50,13.36,Same As National Rate,-,0.97,-,"1,057"
VA,497294,SENTARA HOME CARE SERVICES,11844 ROCK LANDING  DRIVE SUITE A,NEWPORT NEWS,23606,7577360700,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,05/01/1984,2.5,-,986,"1,512",65.2,-,673,947,71.1,-,925,"1,151",76.4,-,"1,045","1,152",87.4,-,976,"1,152",82.3,-,881,973,90.4,-,929,"1,150",75.3,-,3,"1,180",0.1,-,"1,418","1,514",93.7,-,11,"1,502",0.7,-,827,"1,152",71.79,-,301,443,67.95,-,602,737,81.68,-,933,"1,167",79.95,88.95,86.69,91.16,Better Than National Rate,-,53,913,5.81,4.55,3.65,5.83,Same As National Rate,-,56,577,9.71,7.76,6.12,9.66,Better Than National Rate,-,0.98,-,"1,515"
VA,497299,FAUQUIER HEALTH HOME CARE SERVICES,"5 ROCK POINTE LANE, SUITE 200",WARRENTON,20186,5403162700,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/19/1984,3.5,-,459,480,95.6,-,178,303,58.7,-,337,355,91.9,-,329,354,89.0,-,333,355,91.0,-,320,351,88.3,-,327,348,90.1,-,0,396,0.0,-,409,480,85.2,-,7,477,1.5,-,230,354,64.97,-,18,26,69.23,-,342,370,92.43,-,435,583,74.61,77.22,74.42,80.63,Same As National Rate,-,14,354,3.95,4.04,2.90,5.72,Same As National Rate,-,35,308,11.36,10.99,8.28,14.65,Same As National Rate,-,0.94,-,719
VA,497320,"FIRST CHOICE HOME HEALTH SERVICES, LLC",1819 VIRGINIA AVENUE,HARRISONBURG,22802,5404343916,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,04/05/1988,2.5,-,404,415,97.3,-,206,265,77.7,-,231,319,73.5,-,230,306,79.7,-,231,317,72.4,-,214,294,72.7,-,196,303,66.3,-,0,337,0.0,-,402,416,96.6,-,5,406,1.2,-,191,319,59.87,-,54,57,94.74,-,278,280,99.29,-,518,661,78.37,87.19,84.67,90.43,Better Than National Rate,-,19,541,3.51,3.72,2.86,4.92,Same As National Rate,-,20,314,6.37,6.94,4.74,9.17,Better Than National Rate,-,0.97,-,859
VA,497407,INTREPID USA HEALTHCARE SERVICES,101 W MAIN STREET,RADFORD,24141,5407313295,PROPRIETARY,Yes,Yes,Yes,No,Yes,Yes,02/06/1987,4,-,474,474,100.0,-,217,303,71.6,-,305,318,91.4,-,310,318,92.5,-,308,318,94.8,-,275,283,93.5,-,306,314,90.7,-,2,333,0.6,-,472,474,99.6,-,4,474,0.8,-,253,318,79.56,-,27,29,93.10,-,297,302,98.34,-,235,337,69.73,77.21,72.50,80.83,Same As National Rate,-,3,144,2.08,3.49,2.55,4.94,Same As National Rate,-,35,177,19.77,18.00,12.97,23.65,Worse Than National Rate,-,1.09,-,577
VA,497414,HOME NURSING COMPANY INC,1770 EAST MAIN STREET - P O BOX 669,LEBANON,24266,2768894318,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/10/1987,1.5,-,855,"1,005",85.1,-,429,704,60.9,-,325,646,63.4,-,283,612,69.0,-,371,654,64.6,-,240,548,54.1,-,230,453,63.7,-,3,676,0.6,-,957,"1,008",94.9,-,17,"1,002",1.7,-,351,613,57.26,-,66,84,78.57,-,504,592,85.14,-,240,442,54.30,56.30,51.58,60.51,Worse Than National Rate,-,11,208,5.29,4.12,2.92,5.48,Same As National Rate,-,23,176,13.07,12.25,8.41,16.51,Same As National Rate,-,0.94,-,"1,047"
VA,497415,"BROOKSIDE HOME HEALTH, AN AMEDISYS COMPANY","5360 DISCOVERY PARK BLVD, SUITE - 200",WILLIAMSBURG,23188,7572532536,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/13/1988,4,-,"1,515","1,524",99.4,-,811,978,82.9,-,"1,068","1,148",90.2,-,"1,074","1,149",91.4,-,"1,079","1,150",91.2,-,698,741,93.9,-,"1,040","1,122",88.2,-,2,"1,185",0.2,-,"1,415","1,525",92.8,-,11,"1,483",0.7,-,864,"1,147",75.33,-,32,65,49.23,-,778,"1,120",69.46,-,"1,415","1,849",76.53,81.35,79.33,83.37,Better Than National Rate,-,32,"1,126",2.84,3.30,2.58,4.05,Same As National Rate,-,84,878,9.57,8.99,7.53,11.07,Same As National Rate,-,0.94,-,"2,531"
VA,497417,1ST CARE HOME HEALTH LYNCHBURG,2808 OLD FOREST ROAD,LYNCHBURG,24501,4343842800,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,04/01/1988,3,-,574,607,94.6,-,231,395,58.5,-,334,389,86.1,-,264,389,81.4,-,326,389,85.6,-,223,266,88.9,-,357,389,92.8,-,2,395,0.6,-,499,607,82.2,-,6,523,1.1,-,235,386,60.88,-,36,36,100.00,-,357,359,99.44,-,282,404,69.80,82.35,77.38,86.35,Better Than National Rate,-,12,275,4.36,3.93,2.92,5.25,Same As National Rate,-,23,184,12.50,10.47,7.38,14.44,Same As National Rate,-,1.07,-,755
VA,497421,CONTINUING CARE HOME HEALTH SERVICES,579 EAST MARKET STREET,HARRISONBURG,22801,5404337146,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,06/21/1988,1.5,-,31,36,86.1,-,13,30,43.3,-,19,34,67.4,-,17,32,69.2,-,23,34,73.9,-,10,25,51.4,-,9,20,56.1,-,1,34,2.9,-,32,36,88.9,-,0,36,0.0,-,21,34,61.76,-,-,-,-,The number of patient episodes for this measure is too small to report.,22,22,100.00,-,-,14,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,8,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,5,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,0.68,-,22
VA,497424,CENTERWELL HOME HEALTH,7113 THREE CHOPT ROAD - SUITE 301,RICHMOND,23226,8046727500,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,01/03/1989,4.5,-,"2,067","2,068",100.0,-,989,"1,370",72.2,-,"1,371","1,453",93.7,-,"1,396","1,453",93.7,-,"1,419","1,456",94.2,-,"1,287","1,326",96.4,-,"1,391","1,439",94.2,-,0,"1,497",0.0,-,"2,058","2,068",99.5,-,14,"2,060",0.7,-,"1,041","1,453",71.64,-,98,115,85.22,-,"1,293","1,382",93.56,-,283,389,72.75,77.97,73.81,82.07,Same As National Rate,-,3,109,2.75,3.70,2.52,5.30,Same As National Rate,-,24,177,13.56,11.05,7.56,14.90,Same As National Rate,-,0.95,-,758
VA,497429,CENTERWELL HOME HEALTH,5238 VALLEYPOINTE PARKWAY SUITE 1B,ROANOKE,24019,5403627578,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/04/1989,4.5,-,"2,493","2,493",100.0,-,"1,127","1,642",68.6,-,"1,643","1,718",92.7,-,"1,658","1,714",93.7,-,"1,660","1,719",92.8,-,"1,581","1,651",93.6,-,"1,619","1,697",91.9,-,2,"1,803",0.1,-,"2,465","2,493",98.9,-,26,"2,490",1.0,-,"1,187","1,701",69.78,-,200,248,80.65,-,"1,368","1,555",87.97,-,"1,593","2,305",69.11,76.81,74.99,78.92,Same As National Rate,-,47,"1,172",4.01,4.00,3.12,5.04,Same As National Rate,-,114,"1,121",10.17,8.78,7.47,10.14,Same As National Rate,-,1.03,-,"4,206"
VA,497441,HOMEAID INC,"816 EAST 3RD STREET, SUITE B",FARMVILLE,23901,4343924614,PROPRIETARY,Yes,Yes,Yes,No,No,No,11/01/1990,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,10,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,14,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,5,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,15
VA,497447,INTERIM HEALTHCARE - CHARLOTTESVILLE,103 SOUTH PANTOPS DRIVE STE 205,CHARLOTTESVILLE,22911,4342955501,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/15/1991,3,-,906,906,100.0,-,432,552,78.3,-,514,652,78.6,-,568,651,88.1,-,514,652,78.6,-,392,513,78.4,-,456,647,72.0,-,3,690,0.4,-,892,906,98.5,-,18,900,2.0,-,372,648,57.41,-,178,192,92.71,-,462,498,92.77,-,598,833,71.79,79.91,75.82,83.04,Same As National Rate,-,12,358,3.35,3.80,2.71,5.17,Same As National Rate,-,50,434,11.52,10.60,8.36,13.05,Same As National Rate,-,1.03,-,"1,317"
VA,497455,WELCOME HOMECARE,7323 BOULDERS VIEW LANE,RICHMOND,23225,8047450054,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,10/20/1992,3,-,"1,534","1,633",93.9,-,768,"1,017",75.5,-,"1,017","1,184",84.9,-,"1,063","1,184",87.9,-,"1,047","1,184",88.8,-,817,873,95.5,-,951,"1,160",81.7,-,2,"1,211",0.2,-,"1,609","1,634",98.5,-,13,"1,633",0.8,-,805,"1,183",68.05,-,119,165,72.12,-,789,"1,046",75.43,-,555,764,72.64,79.79,76.44,82.75,Better Than National Rate,-,14,346,4.05,3.94,2.88,5.33,Same As National Rate,-,57,432,13.19,12.35,9.81,15.28,Same As National Rate,-,1.06,-,"1,345"
